id,user_id,total_amount,created_at,note
9141,3540,470000.00,2026-01-23 15:36:25.0,
9142,6622,80000.00,2026-01-23 15:36:25.0,
9143,6094,120000.00,2026-01-23 15:36:25.0,
9144,5278,270000.00,2026-01-23 15:36:25.0,
9145,3813,120000.00,2026-01-23 15:36:25.0,
9146,8989,400000.00,2026-01-23 15:36:25.0,
9147,6098,170000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9148,3705,410000.00,2026-01-23 15:36:25.0,
9149,7322,130000.00,2026-01-23 15:36:25.0,
9150,3228,210000.00,2026-01-23 15:36:25.0,
9151,300,50000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9152,9753,130000.00,2026-01-23 15:36:25.0,
9153,4879,220000.00,2026-01-23 15:36:25.0,
9154,4591,190000.00,2026-01-23 15:36:25.0,
9155,5639,220000.00,2026-01-23 15:36:25.0,
9156,9491,60000.00,2026-01-23 15:36:25.0,
9157,7903,440000.00,2026-01-23 15:36:25.0,
9158,8903,140000.00,2026-01-23 15:36:25.0,
9159,2414,490000.00,2026-01-23 15:36:25.0,
9160,648,200000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9161,2868,260000.00,2026-01-23 15:36:25.0,
9162,6553,390000.00,2026-01-23 15:36:25.0,
9163,1483,370000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9164,3946,490000.00,2026-01-23 15:36:25.0,
9165,3288,180000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9166,4405,470000.00,2026-01-23 15:36:25.0,
9167,9241,240000.00,2026-01-23 15:36:25.0,
9168,2269,310000.00,2026-01-23 15:36:25.0,
9169,4646,140000.00,2026-01-23 15:36:25.0,
9170,3230,160000.00,2026-01-23 15:36:25.0,
9171,6577,240000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9172,5346,300000.00,2026-01-23 15:36:25.0,
9173,2104,240000.00,2026-01-23 15:36:25.0,
9174,1128,380000.00,2026-01-23 15:36:25.0,
9175,8000,300000.00,2026-01-23 15:36:25.0,
9176,5724,410000.00,2026-01-23 15:36:25.0,
9177,8105,400000.00,2026-01-23 15:36:25.0,
9178,2900,140000.00,2026-01-23 15:36:25.0,
9179,830,80000.00,2026-01-23 15:36:25.0,
9180,1615,260000.00,2026-01-23 15:36:25.0,
9181,8819,200000.00,2026-01-23 15:36:25.0,
9182,5253,460000.00,2026-01-23 15:36:25.0,
9183,727,320000.00,2026-01-23 15:36:25.0,
9184,8107,220000.00,2026-01-23 15:36:25.0,
9185,2961,180000.00,2026-01-23 15:36:25.0,
9186,3118,320000.00,2026-01-23 15:36:25.0,
9187,4197,410000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9188,7829,70000.00,2026-01-23 15:36:25.0,
9189,8222,180000.00,2026-01-23 15:36:25.0,
9190,3248,300000.00,2026-01-23 15:36:25.0,
9191,3459,90000.00,2026-01-23 15:36:25.0,
9192,6669,320000.00,2026-01-23 15:36:25.0,
9193,7955,370000.00,2026-01-23 15:36:25.0,
9194,4239,490000.00,2026-01-23 15:36:25.0,
9195,874,70000.00,2026-01-23 15:36:25.0,
9196,8935,110000.00,2026-01-23 15:36:25.0,
9197,1676,40000.00,2026-01-23 15:36:25.0,
9198,7981,40000.00,2026-01-23 15:36:25.0,
9199,7175,220000.00,2026-01-23 15:36:25.0,
9200,8998,130000.00,2026-01-23 15:36:25.0,
9201,9923,80000.00,2026-01-23 15:36:25.0,
9202,5405,10000.00,2026-01-23 15:36:25.0,
9203,5346,380000.00,2026-01-23 15:36:25.0,
9204,6555,410000.00,2026-01-23 15:36:25.0,
9205,882,300000.00,2026-01-23 15:36:25.0,
9206,7136,320000.00,2026-01-23 15:36:25.0,
9207,6231,290000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9208,4665,340000.00,2026-01-23 15:36:25.0,
9209,8452,70000.00,2026-01-23 15:36:25.0,
9210,6314,300000.00,2026-01-23 15:36:25.0,
9211,353,310000.00,2026-01-23 15:36:25.0,
9212,1811,50000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9213,4355,240000.00,2026-01-23 15:36:25.0,
9214,2237,40000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9215,2200,140000.00,2026-01-23 15:36:25.0,
9216,7468,340000.00,2026-01-23 15:36:25.0,
9217,9706,300000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9218,4300,90000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9219,6713,230000.00,2026-01-23 15:36:25.0,
9220,1429,150000.00,2026-01-23 15:36:25.0,
9221,6691,330000.00,2026-01-23 15:36:25.0,
9222,9032,450000.00,2026-01-23 15:36:25.0,
9223,8846,140000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9224,5361,10000.00,2026-01-23 15:36:25.0,
9225,297,370000.00,2026-01-23 15:36:25.0,
9226,5429,410000.00,2026-01-23 15:36:25.0,
9227,9664,110000.00,2026-01-23 15:36:25.0,
9228,4323,490000.00,2026-01-23 15:36:25.0,
9229,9863,100000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9230,5781,280000.00,2026-01-23 15:36:25.0,
9231,8860,250000.00,2026-01-23 15:36:25.0,
9232,5581,30000.00,2026-01-23 15:36:25.0,
9233,9510,240000.00,2026-01-23 15:36:25.0,
9234,1722,420000.00,2026-01-23 15:36:25.0,
9235,7994,260000.00,2026-01-23 15:36:25.0,
9236,5234,170000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9237,8114,330000.00,2026-01-23 15:36:25.0,
9238,6551,150000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9239,1734,380000.00,2026-01-23 15:36:25.0,
9240,2052,30000.00,2026-01-23 15:36:25.0,
9241,6037,390000.00,2026-01-23 15:36:25.0,
9242,5103,320000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9243,6858,280000.00,2026-01-23 15:36:25.0,
9244,4134,190000.00,2026-01-23 15:36:25.0,
9245,2057,440000.00,2026-01-23 15:36:25.0,
9246,7828,320000.00,2026-01-23 15:36:25.0,
9247,7040,420000.00,2026-01-23 15:36:25.0,
9248,4330,240000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9249,6713,370000.00,2026-01-23 15:36:25.0,
9250,3000,140000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9251,4340,220000.00,2026-01-23 15:36:25.0,
9252,1859,400000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9253,4735,30000.00,2026-01-23 15:36:25.0,
9254,5662,340000.00,2026-01-23 15:36:25.0,
9255,607,130000.00,2026-01-23 15:36:25.0,
9256,4243,100000.00,2026-01-23 15:36:25.0,
9257,2598,330000.00,2026-01-23 15:36:25.0,
9258,1625,360000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9259,3581,60000.00,2026-01-23 15:36:25.0,
9260,2461,220000.00,2026-01-23 15:36:25.0,
9261,4056,360000.00,2026-01-23 15:36:25.0,
9262,4250,140000.00,2026-01-23 15:36:25.0,
9263,6231,500000.00,2026-01-23 15:36:25.0,
9264,2307,310000.00,2026-01-23 15:36:25.0,
9265,8689,150000.00,2026-01-23 15:36:25.0,
9266,8885,500000.00,2026-01-23 15:36:25.0,
9267,4056,130000.00,2026-01-23 15:36:25.0,
9268,5304,10000.00,2026-01-23 15:36:25.0,
9269,3545,190000.00,2026-01-23 15:36:25.0,
9270,5052,480000.00,2026-01-23 15:36:25.0,
9271,9211,270000.00,2026-01-23 15:36:25.0,
9272,3598,190000.00,2026-01-23 15:36:25.0,
9273,9341,350000.00,2026-01-23 15:36:25.0,
9274,4290,230000.00,2026-01-23 15:36:25.0,
9275,7481,460000.00,2026-01-23 15:36:25.0,
9276,1304,150000.00,2026-01-23 15:36:25.0,
9277,7701,330000.00,2026-01-23 15:36:25.0,
9278,985,180000.00,2026-01-23 15:36:25.0,
9279,6495,330000.00,2026-01-23 15:36:25.0,
9280,3400,190000.00,2026-01-23 15:36:25.0,
9281,846,110000.00,2026-01-23 15:36:25.0,
9282,2947,160000.00,2026-01-23 15:36:25.0,
9283,165,370000.00,2026-01-23 15:36:25.0,
9284,5136,470000.00,2026-01-23 15:36:25.0,
9285,7441,200000.00,2026-01-23 15:36:25.0,
9286,3043,320000.00,2026-01-23 15:36:25.0,
9287,2168,440000.00,2026-01-23 15:36:25.0,
9288,2436,160000.00,2026-01-23 15:36:25.0,
9289,3369,170000.00,2026-01-23 15:36:25.0,
9290,1963,350000.00,2026-01-23 15:36:25.0,
9291,3632,410000.00,2026-01-23 15:36:25.0,
9292,6182,340000.00,2026-01-23 15:36:25.0,
9293,4736,190000.00,2026-01-23 15:36:25.0,
9294,9166,290000.00,2026-01-23 15:36:25.0,
9295,2249,460000.00,2026-01-23 15:36:25.0,
9296,7160,180000.00,2026-01-23 15:36:25.0,
9297,1921,350000.00,2026-01-23 15:36:25.0,
9298,8239,500000.00,2026-01-23 15:36:25.0,
9299,8989,380000.00,2026-01-23 15:36:25.0,
9300,7324,460000.00,2026-01-23 15:36:25.0,
9301,3687,210000.00,2026-01-23 15:36:25.0,
9302,6480,240000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9303,3206,350000.00,2026-01-23 15:36:25.0,
9304,1510,190000.00,2026-01-23 15:36:25.0,
9305,4811,300000.00,2026-01-23 15:36:25.0,
9306,3252,110000.00,2026-01-23 15:36:25.0,
9307,9568,460000.00,2026-01-23 15:36:25.0,
9308,6952,320000.00,2026-01-23 15:36:25.0,
9309,7145,400000.00,2026-01-23 15:36:25.0,
9310,364,410000.00,2026-01-23 15:36:25.0,
9311,6820,280000.00,2026-01-23 15:36:25.0,
9312,5620,320000.00,2026-01-23 15:36:25.0,
9313,8426,440000.00,2026-01-23 15:36:25.0,
9314,1932,130000.00,2026-01-23 15:36:25.0,
9315,3533,290000.00,2026-01-23 15:36:25.0,
9316,1516,340000.00,2026-01-23 15:36:25.0,
9317,8826,370000.00,2026-01-23 15:36:25.0,
9318,1366,200000.00,2026-01-23 15:36:25.0,
9319,9830,430000.00,2026-01-23 15:36:25.0,
9320,2212,310000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9321,4899,280000.00,2026-01-23 15:36:25.0,
9322,7596,70000.00,2026-01-23 15:36:25.0,
9323,425,90000.00,2026-01-23 15:36:25.0,
9324,7773,340000.00,2026-01-23 15:36:25.0,
9325,2863,450000.00,2026-01-23 15:36:25.0,
9326,8129,400000.00,2026-01-23 15:36:25.0,
9327,753,380000.00,2026-01-23 15:36:25.0,
9328,75,100000.00,2026-01-23 15:36:25.0,
9329,9880,190000.00,2026-01-23 15:36:25.0,
9330,9208,270000.00,2026-01-23 15:36:25.0,
9331,8488,400000.00,2026-01-23 15:36:25.0,
9332,3695,250000.00,2026-01-23 15:36:25.0,
9333,9787,300000.00,2026-01-23 15:36:25.0,
9334,1683,490000.00,2026-01-23 15:36:25.0,
9335,6072,310000.00,2026-01-23 15:36:25.0,
9336,6989,400000.00,2026-01-23 15:36:25.0,
9337,2128,170000.00,2026-01-23 15:36:25.0,
9338,5508,430000.00,2026-01-23 15:36:25.0,
9339,9452,190000.00,2026-01-23 15:36:25.0,
9340,9878,450000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9341,5234,240000.00,2026-01-23 15:36:25.0,
9342,9518,490000.00,2026-01-23 15:36:25.0,
9343,1839,110000.00,2026-01-23 15:36:25.0,
9344,5134,480000.00,2026-01-23 15:36:25.0,
9345,5084,150000.00,2026-01-23 15:36:25.0,
9346,7956,280000.00,2026-01-23 15:36:25.0,
9347,1660,230000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9348,4342,330000.00,2026-01-23 15:36:25.0,
9349,8857,100000.00,2026-01-23 15:36:25.0,
9350,1847,190000.00,2026-01-23 15:36:25.0,
9351,2635,450000.00,2026-01-23 15:36:25.0,
9352,7026,120000.00,2026-01-23 15:36:25.0,
9353,1219,90000.00,2026-01-23 15:36:25.0,
9354,9595,370000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9355,3081,170000.00,2026-01-23 15:36:25.0,
9356,3235,400000.00,2026-01-23 15:36:25.0,
9357,3251,250000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9358,354,200000.00,2026-01-23 15:36:25.0,
9359,5248,180000.00,2026-01-23 15:36:25.0,
9360,973,320000.00,2026-01-23 15:36:25.0,
9361,118,320000.00,2026-01-23 15:36:25.0,
9362,3551,100000.00,2026-01-23 15:36:25.0,
9363,8217,50000.00,2026-01-23 15:36:25.0,
9364,1153,480000.00,2026-01-23 15:36:25.0,
9365,261,30000.00,2026-01-23 15:36:25.0,
9366,1011,360000.00,2026-01-23 15:36:25.0,
9367,528,220000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9368,1778,90000.00,2026-01-23 15:36:25.0,
9369,6635,490000.00,2026-01-23 15:36:25.0,
9370,3922,430000.00,2026-01-23 15:36:25.0,
9371,9616,30000.00,2026-01-23 15:36:25.0,
9372,8435,430000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9373,9186,180000.00,2026-01-23 15:36:25.0,
9374,6686,130000.00,2026-01-23 15:36:25.0,
9375,5377,310000.00,2026-01-23 15:36:25.0,
9376,7319,190000.00,2026-01-23 15:36:25.0,
9377,9141,370000.00,2026-01-23 15:36:25.0,
9378,5370,60000.00,2026-01-23 15:36:25.0,
9379,5712,310000.00,2026-01-23 15:36:25.0,
9380,3487,450000.00,2026-01-23 15:36:25.0,
9381,5071,290000.00,2026-01-23 15:36:25.0,
9382,7335,220000.00,2026-01-23 15:36:25.0,
9383,9383,200000.00,2026-01-23 15:36:25.0,
9384,4830,50000.00,2026-01-23 15:36:25.0,
9385,1481,350000.00,2026-01-23 15:36:25.0,
9386,7801,60000.00,2026-01-23 15:36:25.0,
9387,4368,420000.00,2026-01-23 15:36:25.0,
9388,4775,390000.00,2026-01-23 15:36:25.0,
9389,1599,430000.00,2026-01-23 15:36:25.0,
9390,5522,200000.00,2026-01-23 15:36:25.0,
9391,4165,220000.00,2026-01-23 15:36:25.0,
9392,365,60000.00,2026-01-23 15:36:25.0,
9393,9626,10000.00,2026-01-23 15:36:25.0,
9394,9748,120000.00,2026-01-23 15:36:25.0,
9395,961,370000.00,2026-01-23 15:36:25.0,
9396,4209,330000.00,2026-01-23 15:36:25.0,
9397,6902,400000.00,2026-01-23 15:36:25.0,
9398,6819,470000.00,2026-01-23 15:36:25.0,
9399,1151,220000.00,2026-01-23 15:36:25.0,
9400,1606,360000.00,2026-01-23 15:36:25.0,
9401,9197,170000.00,2026-01-23 15:36:25.0,
9402,7792,120000.00,2026-01-23 15:36:25.0,
9403,169,410000.00,2026-01-23 15:36:25.0,
9404,8431,330000.00,2026-01-23 15:36:25.0,
9405,201,450000.00,2026-01-23 15:36:25.0,
9406,2701,70000.00,2026-01-23 15:36:25.0,
9407,7466,40000.00,2026-01-23 15:36:25.0,
9408,3038,430000.00,2026-01-23 15:36:25.0,
9409,2277,430000.00,2026-01-23 15:36:25.0,
9410,4671,380000.00,2026-01-23 15:36:25.0,
9411,9724,170000.00,2026-01-23 15:36:25.0,
9412,6902,270000.00,2026-01-23 15:36:25.0,
9413,2299,270000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9414,9398,370000.00,2026-01-23 15:36:25.0,
9415,2009,240000.00,2026-01-23 15:36:25.0,
9416,3401,330000.00,2026-01-23 15:36:25.0,
9417,7926,80000.00,2026-01-23 15:36:25.0,
9418,1558,330000.00,2026-01-23 15:36:25.0,
9419,7853,100000.00,2026-01-23 15:36:25.0,
9420,602,270000.00,2026-01-23 15:36:25.0,
9421,3393,380000.00,2026-01-23 15:36:25.0,
9422,3568,190000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9423,5185,410000.00,2026-01-23 15:36:25.0,
9424,91,110000.00,2026-01-23 15:36:25.0,
9425,6325,100000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9426,904,160000.00,2026-01-23 15:36:25.0,
9427,4464,230000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9428,3999,450000.00,2026-01-23 15:36:25.0,
9429,4606,350000.00,2026-01-23 15:36:25.0,
9430,5953,230000.00,2026-01-23 15:36:25.0,
9431,7877,170000.00,2026-01-23 15:36:25.0,
9432,5976,30000.00,2026-01-23 15:36:25.0,
9433,1333,500000.00,2026-01-23 15:36:25.0,
9434,747,490000.00,2026-01-23 15:36:25.0,
9435,5065,450000.00,2026-01-23 15:36:25.0,
9436,2921,160000.00,2026-01-23 15:36:25.0,
9437,6838,300000.00,2026-01-23 15:36:25.0,
9438,2667,480000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9439,425,310000.00,2026-01-23 15:36:25.0,
9440,2084,210000.00,2026-01-23 15:36:25.0,
9441,8443,330000.00,2026-01-23 15:36:25.0,
9442,6754,140000.00,2026-01-23 15:36:25.0,
9443,1262,40000.00,2026-01-23 15:36:25.0,
9444,412,360000.00,2026-01-23 15:36:25.0,
9445,1582,390000.00,2026-01-23 15:36:25.0,
9446,9875,280000.00,2026-01-23 15:36:25.0,
9447,4498,100000.00,2026-01-23 15:36:25.0,
9448,7299,290000.00,2026-01-23 15:36:25.0,
9449,3850,410000.00,2026-01-23 15:36:25.0,
9450,7616,170000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9451,6688,470000.00,2026-01-23 15:36:25.0,
9452,1067,370000.00,2026-01-23 15:36:25.0,
9453,7289,40000.00,2026-01-23 15:36:25.0,
9454,9885,90000.00,2026-01-23 15:36:25.0,
9455,9555,300000.00,2026-01-23 15:36:25.0,
9456,5816,90000.00,2026-01-23 15:36:25.0,
9457,3510,280000.00,2026-01-23 15:36:25.0,
9458,5483,210000.00,2026-01-23 15:36:25.0,
9459,3989,410000.00,2026-01-23 15:36:25.0,
9460,9836,500000.00,2026-01-23 15:36:25.0,
9461,2988,430000.00,2026-01-23 15:36:25.0,
9462,5901,330000.00,2026-01-23 15:36:25.0,
9463,5728,260000.00,2026-01-23 15:36:25.0,
9464,6073,410000.00,2026-01-23 15:36:25.0,
9465,8724,390000.00,2026-01-23 15:36:25.0,
9466,1493,90000.00,2026-01-23 15:36:25.0,
9467,5472,220000.00,2026-01-23 15:36:25.0,
9468,8353,370000.00,2026-01-23 15:36:25.0,
9469,282,140000.00,2026-01-23 15:36:25.0,
9470,9271,360000.00,2026-01-23 15:36:25.0,
9471,478,160000.00,2026-01-23 15:36:25.0,
9472,2024,200000.00,2026-01-23 15:36:25.0,
9473,6295,430000.00,2026-01-23 15:36:25.0,
9474,8244,490000.00,2026-01-23 15:36:25.0,
9475,2102,440000.00,2026-01-23 15:36:25.0,
9476,6560,100000.00,2026-01-23 15:36:25.0,
9477,839,240000.00,2026-01-23 15:36:25.0,
9478,8910,500000.00,2026-01-23 15:36:25.0,
9479,9905,50000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9480,4955,300000.00,2026-01-23 15:36:25.0,
9481,628,80000.00,2026-01-23 15:36:25.0,
9482,874,190000.00,2026-01-23 15:36:25.0,
9483,5226,440000.00,2026-01-23 15:36:25.0,
9484,7515,410000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9485,9432,40000.00,2026-01-23 15:36:25.0,
9486,5112,340000.00,2026-01-23 15:36:25.0,
9487,5468,340000.00,2026-01-23 15:36:25.0,
9488,1284,330000.00,2026-01-23 15:36:25.0,
9489,4046,190000.00,2026-01-23 15:36:25.0,
9490,7916,290000.00,2026-01-23 15:36:25.0,
9491,2992,310000.00,2026-01-23 15:36:25.0,
9492,7239,380000.00,2026-01-23 15:36:25.0,
9493,3408,20000.00,2026-01-23 15:36:25.0,
9494,8232,80000.00,2026-01-23 15:36:25.0,
9495,1843,190000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9496,8200,400000.00,2026-01-23 15:36:25.0,
9497,3641,470000.00,2026-01-23 15:36:25.0,
9498,1710,260000.00,2026-01-23 15:36:25.0,
9499,7741,220000.00,2026-01-23 15:36:25.0,
9500,9768,90000.00,2026-01-23 15:36:25.0,
9501,1364,200000.00,2026-01-23 15:36:25.0,
9502,7169,460000.00,2026-01-23 15:36:25.0,
9503,5722,280000.00,2026-01-23 15:36:25.0,
9504,1643,450000.00,2026-01-23 15:36:25.0,
9505,1754,160000.00,2026-01-23 15:36:25.0,
9506,7508,350000.00,2026-01-23 15:36:25.0,
9507,2549,350000.00,2026-01-23 15:36:25.0,
9508,8994,110000.00,2026-01-23 15:36:25.0,
9509,4599,220000.00,2026-01-23 15:36:25.0,
9510,1912,410000.00,2026-01-23 15:36:25.0,
9511,7382,80000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9512,4817,180000.00,2026-01-23 15:36:25.0,
9513,5684,140000.00,2026-01-23 15:36:25.0,
9514,4978,120000.00,2026-01-23 15:36:25.0,
9515,3338,280000.00,2026-01-23 15:36:25.0,
9516,1129,280000.00,2026-01-23 15:36:25.0,
9517,1421,480000.00,2026-01-23 15:36:25.0,
9518,7634,310000.00,2026-01-23 15:36:25.0,
9519,3323,360000.00,2026-01-23 15:36:25.0,
9520,9998,380000.00,2026-01-23 15:36:25.0,
9521,220,20000.00,2026-01-23 15:36:25.0,
9522,6635,240000.00,2026-01-23 15:36:25.0,
9523,1090,80000.00,2026-01-23 15:36:25.0,
9524,8545,180000.00,2026-01-23 15:36:25.0,
9525,587,380000.00,2026-01-23 15:36:25.0,
9526,2849,260000.00,2026-01-23 15:36:25.0,
9527,1676,220000.00,2026-01-23 15:36:25.0,
9528,6278,220000.00,2026-01-23 15:36:25.0,
9529,2917,230000.00,2026-01-23 15:36:25.0,
9530,9493,130000.00,2026-01-23 15:36:25.0,
9531,4081,80000.00,2026-01-23 15:36:25.0,
9532,590,240000.00,2026-01-23 15:36:25.0,
9533,8532,150000.00,2026-01-23 15:36:25.0,
9534,8186,100000.00,2026-01-23 15:36:25.0,
9535,5853,170000.00,2026-01-23 15:36:25.0,
9536,2492,440000.00,2026-01-23 15:36:25.0,
9537,4083,50000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9538,9987,210000.00,2026-01-23 15:36:25.0,
9539,5754,180000.00,2026-01-23 15:36:25.0,
9540,2132,260000.00,2026-01-23 15:36:25.0,
9541,2909,230000.00,2026-01-23 15:36:25.0,
9542,6641,130000.00,2026-01-23 15:36:25.0,
9543,7443,220000.00,2026-01-23 15:36:25.0,
9544,550,20000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9545,459,50000.00,2026-01-23 15:36:25.0,
9546,4008,90000.00,2026-01-23 15:36:25.0,
9547,737,220000.00,2026-01-23 15:36:25.0,
9548,22,20000.00,2026-01-23 15:36:25.0,
9549,7337,410000.00,2026-01-23 15:36:25.0,
9550,6074,170000.00,2026-01-23 15:36:25.0,
9551,49,350000.00,2026-01-23 15:36:25.0,
9552,9479,250000.00,2026-01-23 15:36:25.0,
9553,7121,210000.00,2026-01-23 15:36:25.0,
9554,5625,310000.00,2026-01-23 15:36:25.0,
9555,3787,190000.00,2026-01-23 15:36:25.0,
9556,7290,150000.00,2026-01-23 15:36:25.0,
9557,9628,340000.00,2026-01-23 15:36:25.0,
9558,1433,70000.00,2026-01-23 15:36:25.0,
9559,4139,480000.00,2026-01-23 15:36:25.0,
9560,7986,320000.00,2026-01-23 15:36:25.0,
9561,9559,190000.00,2026-01-23 15:36:25.0,
9562,1851,460000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9563,4171,280000.00,2026-01-23 15:36:25.0,
9564,8770,220000.00,2026-01-23 15:36:25.0,
9565,1227,240000.00,2026-01-23 15:36:25.0,
9566,4753,150000.00,2026-01-23 15:36:25.0,
9567,7430,180000.00,2026-01-23 15:36:25.0,
9568,5036,190000.00,2026-01-23 15:36:25.0,
9569,2099,450000.00,2026-01-23 15:36:25.0,
9570,9744,60000.00,2026-01-23 15:36:25.0,
9571,9334,170000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9572,9187,290000.00,2026-01-23 15:36:25.0,
9573,9306,320000.00,2026-01-23 15:36:25.0,
9574,9352,310000.00,2026-01-23 15:36:25.0,
9575,5333,20000.00,2026-01-23 15:36:25.0,
9576,825,140000.00,2026-01-23 15:36:25.0,
9577,137,420000.00,2026-01-23 15:36:25.0,
9578,5789,90000.00,2026-01-23 15:36:25.0,
9579,8591,90000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9580,4433,160000.00,2026-01-23 15:36:25.0,
9581,9003,90000.00,2026-01-23 15:36:25.0,
9582,5441,290000.00,2026-01-23 15:36:25.0,
9583,2477,20000.00,2026-01-23 15:36:25.0,
9584,1054,440000.00,2026-01-23 15:36:25.0,
9585,4252,30000.00,2026-01-23 15:36:25.0,
9586,5974,330000.00,2026-01-23 15:36:25.0,
9587,1386,190000.00,2026-01-23 15:36:00.0,Format Cu (23/01/2026 15:36) -> Fix: Chuan SQL
9588,8817,380000.00,2026-01-23 15:36:25.0,
9589,3988,390000.00,2026-01-23 15:36:25.0,
9590,7231,80000.00,2026-01-23 15:36:25.0,
9591,5105,410000.00,2026-01-23 15:36:25.0,
9592,3613,350000.00,2026-01-23 15:36:25.0,
9593,9776,10000.00,2026-01-23 15:36:25.0,
9594,3551,60000.00,2026-01-23 15:36:25.0,
9595,7596,190000.00,2026-01-23 15:36:25.0,
9596,5636,380000.00,2026-01-23 15:36:25.0,
9597,6089,480000.00,2026-01-23 15:36:25.0,
9598,519,350000.00,2026-01-23 15:36:25.0,
9599,8197,270000.00,2026-01-23 15:36:25.0,
9600,9387,150000.00,2026-01-23 15:36:25.0,
9601,2954,130000.00,2026-01-23 15:36:25.0,
9602,1019,250000.00,2026-01-23 15:36:25.0,
9603,1448,300000.00,2026-01-23 15:36:25.0,
9604,4673,500000.00,2026-01-23 15:36:25.0,
9605,9597,250000.00,2026-01-23 15:36:25.0,
9606,2702,160000.00,2026-01-23 15:36:25.0,
9607,9950,260000.00,2026-01-23 15:36:25.0,
9608,4523,450000.00,2026-01-23 15:36:25.0,
