PROD_ID,PROD_NAME,PRICE_RAW,STOCK_QTY,IMPORT_DATE,STATUS,NOTE
7047,May tinh bang LG 6047,1826907,162,2023-11-27,New,
7048,Op lung Sony 6048,1480.292k,126,2023-5-10,Refurbished,ERR_PRICE
7049,May tinh bang Samsung 6049,3455298,57,2023-5-28,New,
7050,Tai nghe Samsung 6050,8616062,200,2023-7-17,Old,
7051,Tai nghe Samsung 6051,4008623,1,2023-1-18,New,
7052,Sac du phong Xiaomi 6052,2227814,289,2023-1-24,Refurbished,
7053,Tai nghe Samsung 6053,5372013,346,2023-10-21,New,
7054,Sac du phong Oppo 6054,6798281,376,2023-8-14,New,
7055,Sac du phong Samsung 6055,6784888,16,2023-10-21,Old,
7056,Sac du phong Samsung 6056,5303794,388,2023-5-3,Refurbished,
7057,Tai nghe LG 6057,7142.058k,268,2023-7-2,New,ERR_PRICE
7058,Sac du phong Nokia 6058,8355263,382,2023-8-2,New,
7059,Op lung Nokia 6059,8768055,92,2023-5-8,New,
7060,Sac du phong Oppo 6060,1123376,7,2023-8-21,New,
7061,Sac du phong LG 6061,2989309,52,2023-7-15,Unknown,
7062,Dien thoai Nokia 6062,1602277,186,2023-6-8,Old,
7063,Sac du phong Samsung 6063,607071,414,2023-3-16,Old,
7064,Dien thoai Xiaomi 6064,1485525,265,2023-4-23,Unknown,
7065,Op lung Apple 6065,1053668,87,13/20/2023,Refurbished,ERR_DATE
7066,Op lung LG 6066,2961848,415,2023-8-28,Refurbished,
7067,Op lung Samsung 6067,4060155,434,2023-11-9,Old,
7067,Tai nghe Apple 6068,7131220,270,2023-6-26,New,ERR_DUP_ID
7069,Tai nghe Samsung 6069,6478822,Out of Stock,2023-9-27,Refurbished,ERR_STOCK
7070,#N/A Error,6011581,324,2023-3-8,Refurbished,
7071,Dien thoai Samsung 6071,1563106,279,2023-1-8,Old,
7072,Dien thoai Sony 6072,4496884,Out of Stock,2023-3-24,Refurbished,ERR_STOCK
7073,Tai nghe Sony 6073,8600911,177,2023-6-4,New,
7074,Tai nghe Apple 6074,4308560,Out of Stock,2023-10-8,Old,ERR_STOCK
7075,May tinh bang Nokia 6075,6722260,247,13/20/2023,Refurbished,ERR_DATE
7076,Sac du phong LG 6076,5810540,468,2023-4-9,Old,
7077,Dien thoai Samsung 6077,8985941,86,2023-9-16,Old,
7078,Sac du phong Apple 6078,8274593,496,2023-9-6,Unknown,
7079,May tinh bang Apple 6079,4473720,239,2023-10-9,Unknown,
7079,Sac du phong LG 6080,8980155,204,2023-6-15,New,ERR_DUP_ID
7081,Tai nghe Apple 6081,8576153,468,2023-12-16,Old,
7082,Tai nghe Nokia 6082,2181577,427,2023-4-2,Unknown,
7083,May tinh bang Xiaomi 6083,6822275,Out of Stock,2023-10-15,Old,ERR_STOCK
7084,Op lung Oppo 6084,4330450,40,2023-5-5,Old,
7085,Op lung LG 6085,4296935,153,2023-1-9,New,
7086,May tinh bang Oppo 6086,964061,238,2023-3-22,Refurbished,
7087,Sac du phong Oppo 6087,812910,272,2023-1-2,Unknown,
7088,May tinh bang Sony 6088,6946.205k,85,2023-1-8,New,ERR_PRICE
7089,Tai nghe Oppo 6089,892095,255,2023-1-11,New,
7090,Op lung Sony 6090,6870062,370,2023-12-1,New,
7091,Op lung Oppo 6091,1107737,Out of Stock,2023-6-10,Unknown,ERR_STOCK
7092,Op lung Apple 6092,6431289,481,2023-6-15,Old,
7093,May tinh bang Nokia 6093,607225,64,2023-5-12,Unknown,
7094,Op lung Oppo 6094,2593217,386,2023-4-2,New,
7095,May tinh bang LG 6095,7339855,106,2023-12-2,Refurbished,
7096,May tinh bang Sony 6096,3355003,162,2023-2-24,Old,
7097,Tai nghe Xiaomi 6097,3905204,388,2023-3-9,Unknown,
7098,May tinh bang Sony 6098,903943,401,2023-3-25,New,
7099,May tinh bang Sony 6099,1023897,21,2023-4-3,Old,
7100,Sac du phong Samsung 6100,5702505,449,2023-1-12,Refurbished,
7101,Dien thoai Samsung 6101,4550161,147,13/20/2023,Unknown,ERR_DATE
7102,May tinh bang Xiaomi 6102,1955341,270,2023-7-17,Old,
7102,Op lung Oppo 6103,8267850,384,2023-11-24,New,ERR_DUP_ID
7104,Dien thoai LG 6104,3200571,423,2023-9-2,Unknown,
7105,Tai nghe Oppo 6105,2321.966k,369,2023-12-10,Refurbished,ERR_PRICE
7106,Dien thoai Apple 6106,4640554,491,2023-9-13,New,
7107,May tinh bang Sony 6107,3925781,412,2023-7-17,New,
7108,Op lung Xiaomi 6108,2624192,27,2023-7-20,Refurbished,
7109,Sac du phong Sony 6109,3011681,451,2023-8-13,New,
7110,Sac du phong Nokia 6110,4499.472k,423,2023-5-15,Old,ERR_PRICE
7111,Op lung Samsung 6111,8548687,441,2023-12-12,Old,
7112,Tai nghe Xiaomi 6112,8670445,275,2023-6-22,New,
7113,,149654,239,2023-9-7,Refurbished,ERR_NULL
7114,Op lung Nokia 6114,3463214,401,2023-9-24,Refurbished,
7115,Tai nghe LG 6115,6753618,62,2023-2-11,Old,
7116,#N/A Error,8806235,232,2023-3-18,Unknown,
7117,Tai nghe Oppo 6117,8517579,406,2023-1-27,Unknown,
7118,Sac du phong LG 6118,7253031,308,2023-5-21,Unknown,
7119,Sac du phong Sony 6119,6591386,163,2023-2-4,Old,
7120,Dien thoai Oppo 6120,9067634,293,2023-1-15,New,
7121,Sac du phong Nokia 6121,7727621,214,2023-4-15,Unknown,
7122,Sac du phong Nokia 6122,3457780,358,2023-2-19,Refurbished,
7123,May tinh bang Samsung 6123,3909866,408,13/20/2023,Old,ERR_DATE
7124,Dien thoai Xiaomi 6124,2821107,296,2023-1-2,Refurbished,
7124,Sac du phong Xiaomi 6125,795353,425,2023-4-18,New,ERR_DUP_ID
7126,Tai nghe Apple 6126,7391690,14,2023-10-11,New,
7127,#N/A Error,6466730,410,2023-1-8,New,
7127,Op lung Oppo 6128,8947406,136,2023-2-1,Old,ERR_DUP_ID
7129,Op lung Nokia 6129,8145606,93,2023-11-28,Old,
7130,Dien thoai Oppo 6130,3234138,127,2023-6-13,Unknown,
7131,Dien thoai Oppo 6131,5315456,335,2023-2-1,New,
7132,Tai nghe Sony 6132,5890748,171,13/20/2023,New,ERR_DATE
7133,Dien thoai Samsung 6133,278359,159,2023-8-3,Old,
7134,Sac du phong Apple 6134,5208131,350,2023-5-1,Refurbished,
7135,,6657856,188,2023-5-16,Unknown,ERR_NULL
7136,Dien thoai Sony 6136,7828048,444,2023-11-26,Refurbished,
7137,Op lung Nokia 6137,2858225,373,2023-8-23,Unknown,
7138,May tinh bang LG 6138,5097638,363,2023-12-9,Refurbished,
7139,Sac du phong Apple 6139,7592099,332,2023-9-20,New,
7140,Op lung Nokia 6140,7706838,429,2023-2-11,Old,
7141,Sac du phong Oppo 6141,4274920,403,2023-11-2,Refurbished,
7142,#N/A Error,6745788,39,2023-4-28,Refurbished,
7143,Op lung Apple 6143,3576735,3,2023-1-21,Unknown,
7144,Op lung Sony 6144,8617022,451,2023-1-13,Refurbished,
7145,Sac du phong Nokia 6145,7826028,138,2023-3-23,Refurbished,
7146,Tai nghe Xiaomi 6146,2441003,3,2023-10-15,Old,
7147,,8805425,204,2023-3-1,Old,ERR_NULL
7148,Op lung Oppo 6148,5147811,399,2023-9-2,Unknown,
7149,May tinh bang Nokia 6149,3181001,53,2023-12-10,Refurbished,
7150,Sac du phong Apple 6150,5853056,435,2023-9-6,Old,
7151,Dien thoai Apple 6151,7323095,372,2023-3-23,New,
7152,Sac du phong Oppo 6152,1575010,468,2023-11-24,Refurbished,
7153,Tai nghe Xiaomi 6153,5356676,492,2023-4-18,Old,
7154,Sac du phong Xiaomi 6154,6585766,240,2023-9-24,Unknown,
7155,Dien thoai LG 6155,6585535,359,2023-11-28,Refurbished,
7156,Dien thoai Samsung 6156,4671756,211,2023-9-7,Unknown,
7157,Dien thoai LG 6157,3920086,176,2023-4-28,Unknown,
7158,Sac du phong Apple 6158,6029553,433,2023-5-1,Old,
7159,Sac du phong Nokia 6159,8401784,199,2023-4-28,Refurbished,
7160,Tai nghe Samsung 6160,8537940,47,2023-5-11,Old,
7161,Tai nghe Samsung 6161,3144372,43,2023-1-28,New,
7162,Op lung Apple 6162,4608724,234,2023-7-5,New,
7163,Op lung Oppo 6163,5202552,295,2023-8-28,Refurbished,
7164,#N/A Error,8016751,397,2023-12-16,New,
7165,May tinh bang LG 6165,2560097,268,2023-10-16,New,
7166,Sac du phong Sony 6166,2473794,336,2023-11-9,New,
7167,Op lung Nokia 6167,2852395,177,2023-8-23,Refurbished,
7168,Sac du phong Nokia 6168,3961428,9,2023-1-11,Old,
7169,Op lung Nokia 6169,555381,328,2023-1-6,Refurbished,
7170,Tai nghe Oppo 6170,2266249,467,2023-1-1,Old,
7171,Sac du phong Oppo 6171,8449548,156,2023-12-16,New,
7172,Dien thoai Oppo 6172,1402685,410,2023-3-4,New,
7173,Tai nghe Apple 6173,7563228,308,2023-6-11,Old,
7174,Dien thoai Apple 6174,6846636,299,2023-1-8,Old,
7175,Sac du phong Apple 6175,1699378,33,2023-7-5,New,
7176,Op lung Sony 6176,2667507,366,2023-6-7,Refurbished,
7177,#N/A Error,5245369,407,2023-1-14,Unknown,
7178,Tai nghe Nokia 6178,3853560,403,2023-11-11,New,
7179,Sac du phong Oppo 6179,4204089,450,2023-3-28,Unknown,
7180,#N/A Error,4352285,365,2023-2-13,Old,
7181,May tinh bang Nokia 6181,3449108,198,2023-12-18,New,
7182,#N/A Error,6724841,191,2023-8-23,New,
7183,May tinh bang Xiaomi 6183,2442887,243,2023-4-26,Old,
7184,Tai nghe Apple 6184,3174862,12,13/20/2023,Old,ERR_DATE
7185,Dien thoai Xiaomi 6185,4122535,241,2023-4-25,Old,
7186,Sac du phong Sony 6186,6329728,65,2023-10-8,Unknown,
7187,May tinh bang Xiaomi 6187,299356,126,2023-10-1,Refurbished,
7188,Op lung Samsung 6188,6651123,437,2023-7-2,Old,
7189,May tinh bang Oppo 6189,3734750,452,2023-12-5,Old,
7190,May tinh bang Samsung 6190,4790617,292,2023-4-27,Unknown,
7191,May tinh bang Sony 6191,4783746,226,2023-7-27,Unknown,
7192,Dien thoai Nokia 6192,814999,411,2023-10-5,Old,
7193,Tai nghe Nokia 6193,1370620,277,2023-3-13,Refurbished,
7194,May tinh bang LG 6194,5564210,190,2023-6-3,Refurbished,
7195,Dien thoai LG 6195,3325728,446,13/20/2023,New,ERR_DATE
7196,#N/A Error,2393066,302,2023-12-11,Unknown,
7197,Tai nghe LG 6197,2421722,205,2023-2-23,Refurbished,
7198,Tai nghe LG 6198,7860678,157,2023-11-15,Refurbished,
7199,Dien thoai LG 6199,7224296,313,2023-10-20,Unknown,
7200,#N/A Error,5726596,402,2023-7-17,New,
7201,Dien thoai Sony 6201,3807535,452,2023-1-20,Old,
7202,Sac du phong Xiaomi 6202,3194201,259,2023-5-25,Refurbished,
7203,May tinh bang Xiaomi 6203,7160046,42,2023-1-13,Old,
7204,Tai nghe Oppo 6204,4637912,401,2023-1-19,Refurbished,
7205,Sac du phong Apple 6205,795017,236,2023-5-14,Unknown,
7206,Op lung Apple 6206,2142910,73,2023-6-23,Old,
7207,May tinh bang Xiaomi 6207,5915838,333,13/20/2023,Refurbished,ERR_DATE
7208,Dien thoai Sony 6208,2842927,151,2023-4-18,Refurbished,
7209,Tai nghe LG 6209,3222834,352,2023-7-20,Refurbished,
7209,Sac du phong Xiaomi 6210,8437764,383,2023-9-3,Unknown,ERR_DUP_ID
7211,Op lung Xiaomi 6211,2767917,476,2023-12-14,Refurbished,
7212,Dien thoai Apple 6212,2533182,374,13/20/2023,Old,ERR_DATE
7213,Tai nghe LG 6213,1679770,210,2023-1-24,Refurbished,
7214,Tai nghe Oppo 6214,2680161,329,2023-3-21,New,
7215,Dien thoai Oppo 6215,3431791,41,2023-11-5,Refurbished,
7216,Dien thoai Apple 6216,2696054,195,2023-11-1,Unknown,
7217,Dien thoai LG 6217,4497149,292,2023-11-27,Refurbished,
7218,Tai nghe Xiaomi 6218,8775642,112,2023-12-20,Refurbished,
7219,Tai nghe LG 6219,5924598,212,2023-2-16,Refurbished,
7220,May tinh bang Xiaomi 6220,885069,162,2023-6-19,Old,
7221,Op lung Sony 6221,4049131,Out of Stock,2023-8-1,Refurbished,ERR_STOCK
7222,May tinh bang LG 6222,4009499,145,2023-6-20,Old,
7223,,6146541,18,2023-1-1,New,ERR_NULL
7224,Dien thoai Nokia 6224,6718919,51,2023-9-24,Refurbished,
7225,Dien thoai Apple 6225,2000733,73,2023-9-20,New,
7226,Sac du phong Samsung 6226,7879868,Out of Stock,2023-3-16,New,ERR_STOCK
7227,Tai nghe Xiaomi 6227,6332263,327,2023-11-22,Refurbished,
7227,May tinh bang Sony 6228,623946,355,2023-10-10,Old,ERR_DUP_ID
7229,Dien thoai Sony 6229,1824564,263,2023-8-10,New,
7230,Sac du phong Apple 6230,1593502,175,2023-1-16,New,
7231,Dien thoai Xiaomi 6231,4325091,302,2023-3-12,New,
7232,May tinh bang Apple 6232,7351672,416,2023-6-21,Unknown,
7233,May tinh bang Sony 6233,1899138,280,2023-6-8,Refurbished,
7234,Sac du phong Apple 6234,4546714,278,2023-7-8,Old,
7235,Op lung Xiaomi 6235,2266313,314,2023-10-3,Old,
7236,Dien thoai Nokia 6236,7630220,107,2023-10-23,New,
7237,Dien thoai Oppo 6237,7992912,283,2023-4-12,Refurbished,
7238,May tinh bang Apple 6238,7364022,259,2023-5-2,Unknown,
7239,Op lung Oppo 6239,6444368,289,2023-12-1,Refurbished,
7240,Dien thoai Oppo 6240,4236577,187,2023-5-7,Refurbished,
7241,Sac du phong Oppo 6241,7803809,47,2023-10-21,Unknown,
7242,Tai nghe LG 6242,4201718,279,2023-10-12,New,
7243,Dien thoai Oppo 6243,726908,448,2023-8-7,New,
7244,May tinh bang Nokia 6244,5490685,4,2023-12-11,Refurbished,
7245,,8081017,337,2023-1-17,Refurbished,ERR_NULL
7246,Op lung Sony 6246,4788790,291,2023-8-26,Old,
7247,Sac du phong Xiaomi 6247,2481774,146,2023-1-21,Old,
7248,Tai nghe LG 6248,3432406,317,2023-8-24,Refurbished,
7249,Tai nghe Oppo 6249,964961,12,2023-7-16,Refurbished,
7250,May tinh bang Nokia 6250,6376335,410,2023-7-20,Unknown,
7251,Sac du phong Xiaomi 6251,8209897,7,2023-11-21,Unknown,
7252,May tinh bang Samsung 6252,4131904,462,2023-7-4,New,
7253,Op lung Samsung 6253,3199219,304,2023-10-7,Old,
7254,May tinh bang Samsung 6254,4282471,363,13/20/2023,Old,ERR_DATE
7255,Dien thoai Apple 6255,8540047,312,2023-4-15,Old,
7256,Tai nghe Xiaomi 6256,8800496,177,2023-10-7,New,
7257,Sac du phong Oppo 6257,1773097,59,2023-1-15,New,
7258,Sac du phong Sony 6258,7266409,73,2023-6-20,New,
7258,Dien thoai Oppo 6259,8943266,6,2023-8-27,New,ERR_DUP_ID
7260,Op lung Samsung 6260,1329301,403,2023-7-8,New,
7261,Sac du phong Apple 6261,5126250,199,2023-8-19,Refurbished,
7262,Sac du phong Nokia 6262,4297357,358,2023-8-11,Unknown,
7263,Sac du phong Xiaomi 6263,7161012,289,2023-5-3,New,
7264,Dien thoai Sony 6264,6334381,131,2023-7-13,Unknown,
7265,Dien thoai Nokia 6265,6594723,230,2023-1-20,Refurbished,
7266,Tai nghe Apple 6266,7258776,415,2023-1-11,Refurbished,
7267,Sac du phong Apple 6267,770922,281,2023-1-10,Old,
7268,Sac du phong LG 6268,3090639,414,2023-2-11,New,
7269,Dien thoai Nokia 6269,8416474,312,2023-2-6,Old,
7270,Op lung Samsung 6270,1157750,Out of Stock,2023-3-4,Old,ERR_STOCK
7271,Dien thoai Xiaomi 6271,6230711,19,2023-5-11,New,
7272,Op lung Samsung 6272,353707,424,2023-5-15,New,
7273,Dien thoai Oppo 6273,6319162,322,2023-2-5,Old,
7274,Tai nghe Xiaomi 6274,6884.475k,473,2023-7-24,Old,ERR_PRICE
7275,Sac du phong Xiaomi 6275,6265588,345,2023-3-26,Unknown,
7276,Op lung LG 6276,5846181,110,2023-9-11,Old,
7277,Tai nghe Oppo 6277,7439913,109,2023-4-16,Old,
7278,May tinh bang Sony 6278,6380.827k,424,2023-12-19,Unknown,ERR_PRICE
7279,Dien thoai Xiaomi 6279,8641508,361,2023-3-6,Refurbished,
7280,Dien thoai Apple 6280,163957,324,2023-8-13,New,
7281,Tai nghe Apple 6281,9095.13k,411,2023-11-21,Unknown,ERR_PRICE
7282,Op lung Xiaomi 6282,4500584,1,2023-11-20,New,
7283,Tai nghe Nokia 6283,3201952,177,2023-12-28,Unknown,
7284,Tai nghe LG 6284,8557.421k,10,2023-2-15,New,ERR_PRICE
7285,Op lung Oppo 6285,1466647,381,2023-11-24,Refurbished,
7286,Sac du phong LG 6286,8759168,374,2023-10-4,New,
7287,Tai nghe Oppo 6287,5661777,416,2023-7-27,Unknown,
7288,Op lung Xiaomi 6288,6982415,478,2023-11-20,New,
7289,Dien thoai Sony 6289,452871,480,2023-11-6,Refurbished,
7290,Dien thoai Oppo 6290,5500947,248,2023-3-14,Refurbished,
7291,Tai nghe LG 6291,2671254,165,2023-10-10,Refurbished,
7292,,7958525,195,2023-6-5,Refurbished,ERR_NULL
7293,,594980,473,2023-12-20,Old,ERR_NULL
7294,May tinh bang Nokia 6294,6555295,350,2023-12-23,Unknown,
7295,Dien thoai Samsung 6295,7550853,432,2023-12-28,Refurbished,
7296,,1477297,469,2023-1-8,New,ERR_NULL
7297,Tai nghe Apple 6297,579539,293,2023-6-18,Unknown,
7298,Dien thoai Apple 6298,4741444,141,2023-11-8,Refurbished,
7299,Op lung Nokia 6299,6293281,143,2023-2-26,Refurbished,
7300,Sac du phong Apple 6300,7214634,430,2023-3-6,Old,
7301,Sac du phong Xiaomi 6301,8603439,112,2023-3-3,Old,
7302,Op lung Sony 6302,2029011,365,2023-9-1,Unknown,
7303,May tinh bang LG 6303,2879885,471,2023-8-8,Old,
7304,Tai nghe Apple 6304,7461410,356,2023-10-21,Old,
7305,,487084,289,2023-11-18,Refurbished,ERR_NULL
7306,Op lung LG 6306,6088775,422,2023-8-19,New,
7307,Tai nghe Nokia 6307,6255601,417,2023-8-2,Unknown,
7308,May tinh bang Nokia 6308,4667275,238,2023-5-27,Unknown,
7309,Op lung Oppo 6309,4137479,403,2023-2-16,Unknown,
7310,Dien thoai Xiaomi 6310,1301891,403,2023-6-2,New,
7311,Sac du phong Nokia 6311,6770503,288,13/20/2023,Unknown,ERR_DATE
7312,May tinh bang Samsung 6312,3347476,60,2023-4-19,Refurbished,
7313,Dien thoai LG 6313,8993911,158,2023-7-25,Old,
7314,Op lung Oppo 6314,1670582,381,2023-3-13,Unknown,
7315,Op lung Samsung 6315,6607822,187,2023-1-5,Unknown,
7316,May tinh bang Samsung 6316,2535707,161,2023-6-14,Old,
7317,#N/A Error,9073437,345,2023-8-25,Refurbished,
7318,Dien thoai Xiaomi 6318,3825467,337,2023-7-24,Old,
7319,Sac du phong Sony 6319,4598874,119,2023-10-21,New,
7320,Dien thoai Apple 6320,1566866,299,2023-11-18,New,
7321,,5787001,493,2023-1-26,Unknown,ERR_NULL
7322,Tai nghe LG 6322,5524327,440,2023-1-8,Refurbished,
7323,Tai nghe Xiaomi 6323,5571177,149,2023-11-19,New,
7324,Tai nghe Samsung 6324,2899370,270,2023-2-4,Refurbished,
7325,May tinh bang Apple 6325,8338348,12,2023-4-20,New,
7326,Dien thoai Apple 6326,5211235,126,2023-2-16,Old,
7327,Dien thoai Samsung 6327,700534,54,2023-5-15,Old,
7328,May tinh bang Oppo 6328,7944508,144,2023-8-9,New,
7329,Sac du phong LG 6329,7509568,243,2023-8-13,Refurbished,
7330,May tinh bang LG 6330,7308862,142,2023-6-12,Old,
7331,#N/A Error,3202787,332,2023-8-28,New,
7332,Sac du phong Apple 6332,6400573,119,2023-2-4,Old,
7333,Sac du phong Samsung 6333,4952290,161,2023-5-23,New,
7334,Dien thoai Oppo 6334,3375462,461,2023-1-5,Unknown,
7335,May tinh bang Oppo 6335,3824492,262,2023-12-13,Unknown,
7336,Tai nghe LG 6336,4478757,248,2023-5-15,Refurbished,
7336,Tai nghe LG 6337,1555209,222,2023-5-7,Old,ERR_DUP_ID
7338,Dien thoai Apple 6338,8051000,170,2023-10-21,Unknown,
7339,Op lung Sony 6339,4652358,152,2023-3-6,Refurbished,
7340,Sac du phong Oppo 6340,1002887,122,2023-11-15,Old,
7341,Op lung Sony 6341,3521042,296,2023-5-22,New,
7342,May tinh bang LG 6342,1242755,65,2023-6-20,Old,
7343,Op lung Sony 6343,4057719,196,2023-5-6,Unknown,
7344,Tai nghe Oppo 6344,5916107,79,2023-4-3,Refurbished,
7345,Tai nghe LG 6345,4873824,115,2023-12-22,Unknown,
7346,Tai nghe Nokia 6346,3614938,29,2023-8-14,Old,
7347,Dien thoai Apple 6347,8843740,213,2023-7-22,Old,
7348,Dien thoai Samsung 6348,6054540,318,2023-5-8,New,
7348,Tai nghe Sony 6349,8057237,255,2023-10-12,New,ERR_DUP_ID
7350,May tinh bang Sony 6350,9007162,201,2023-12-27,Unknown,
7351,Tai nghe Xiaomi 6351,2840536,136,2023-2-3,Old,
7352,Dien thoai LG 6352,8230545,Out of Stock,2023-7-24,Unknown,ERR_STOCK
7353,May tinh bang LG 6353,3159684,362,2023-12-25,New,
7354,Op lung Oppo 6354,6603669,3,2023-2-12,Old,
7355,Dien thoai Sony 6355,6843541,429,2023-8-27,Unknown,
7356,Op lung Apple 6356,135429,401,2023-2-4,Refurbished,
7357,Op lung Oppo 6357,6992056,328,2023-5-16,Refurbished,
7358,Sac du phong Xiaomi 6358,5526100,431,2023-4-5,Refurbished,
7359,Sac du phong Samsung 6359,4802510,318,2023-2-8,Old,
7360,Tai nghe Oppo 6360,2722289,146,2023-2-3,Unknown,
7361,Sac du phong Nokia 6361,5923671,121,2023-1-13,Old,
7362,Tai nghe Samsung 6362,5375981,138,2023-7-22,Unknown,
7363,Sac du phong Apple 6363,5300595,331,2023-9-25,Unknown,
7364,Op lung Sony 6364,8042233,100,2023-12-26,Refurbished,
7365,Op lung Nokia 6365,6814627,211,2023-8-8,Unknown,
7366,Op lung Nokia 6366,5039782,79,2023-5-22,Old,
7367,Sac du phong Sony 6367,7864520,324,2023-1-19,Refurbished,
7368,Sac du phong Sony 6368,8006883,203,2023-4-23,New,
7369,Op lung Apple 6369,3872801,279,2023-2-1,New,
7370,May tinh bang Oppo 6370,5604673,449,2023-8-17,Old,
7371,Sac du phong LG 6371,8186896,429,2023-7-25,New,
7372,Op lung Samsung 6372,4403825,143,2023-2-18,Refurbished,
7373,Op lung Xiaomi 6373,6878933,346,2023-11-1,Refurbished,
7374,Sac du phong Nokia 6374,2083203,381,2023-6-16,Refurbished,
7375,Sac du phong Sony 6375,8361233,402,2023-5-24,Unknown,
7376,Dien thoai Samsung 6376,7718120,116,2023-6-14,Old,
7377,Sac du phong Nokia 6377,7546883,487,2023-12-24,Refurbished,
7378,Dien thoai Nokia 6378,2545072,8,2023-1-22,New,
7379,Tai nghe Apple 6379,1639373,283,2023-12-7,Old,
7380,Dien thoai Oppo 6380,4140619,Out of Stock,2023-12-27,Unknown,ERR_STOCK
7381,Sac du phong Nokia 6381,1609.05k,70,2023-1-24,Old,ERR_PRICE
7382,Op lung Xiaomi 6382,7738127,95,2023-5-14,Unknown,
7383,Dien thoai LG 6383,5877539,150,2023-12-7,Unknown,
7384,Tai nghe Apple 6384,750947,33,2023-9-26,Old,
7385,May tinh bang Samsung 6385,421112,355,2023-7-2,Old,
7386,May tinh bang Sony 6386,4058221,184,2023-7-27,Unknown,
7387,Sac du phong Sony 6387,5743153,442,2023-3-5,New,
7388,Tai nghe Sony 6388,7801874,425,2023-5-20,Refurbished,
7389,Op lung LG 6389,8371137,233,2023-7-19,Refurbished,
7390,Dien thoai Sony 6390,4384084,16,2023-5-27,New,
7391,Dien thoai Xiaomi 6391,2013055,Out of Stock,2023-3-18,New,ERR_STOCK
7392,Tai nghe Samsung 6392,2914811,496,2023-10-12,New,
7393,Sac du phong Nokia 6393,8819597,85,2023-5-7,Old,
7394,Dien thoai Samsung 6394,2266764,Out of Stock,2023-12-13,Unknown,ERR_STOCK
7395,#N/A Error,4142693,473,2023-9-20,Old,
7396,Op lung Apple 6396,4447874,175,2023-5-19,Unknown,
7397,May tinh bang Xiaomi 6397,6445438,430,2023-11-6,Refurbished,
7398,Dien thoai LG 6398,2812658,436,2023-12-19,New,
7399,Dien thoai Nokia 6399,5427339,146,2023-6-22,New,
7400,Op lung Apple 6400,6376836,396,2023-4-24,Old,
7401,Sac du phong Nokia 6401,6171934,286,2023-8-8,Unknown,
7402,May tinh bang Samsung 6402,2427174,420,2023-8-10,Refurbished,
7403,,8979060,25,2023-11-11,New,ERR_NULL
7404,Tai nghe Samsung 6404,3605060,209,2023-2-25,Old,
7405,Op lung Oppo 6405,3465778,336,2023-4-18,Old,
7406,Op lung Nokia 6406,3792261,376,2023-4-2,Refurbished,
7407,Op lung Sony 6407,2410269,129,2023-8-18,Refurbished,
7408,#N/A Error,7807643,191,2023-10-19,New,
7409,Op lung Oppo 6409,8102667,306,2023-6-11,New,
7410,May tinh bang Apple 6410,2346104,106,2023-4-15,Unknown,
7411,May tinh bang Nokia 6411,9022435,305,2023-2-14,New,
7412,May tinh bang Samsung 6412,6718577,214,2023-4-14,New,
7413,Dien thoai Oppo 6413,1118434,276,2023-6-14,Refurbished,
7413,Dien thoai Nokia 6414,664142,404,2023-7-4,New,ERR_DUP_ID
7415,May tinh bang Samsung 6415,5011071,478,2023-11-11,Unknown,
7416,Op lung Apple 6416,7142054,189,2023-9-17,Refurbished,
7417,Op lung LG 6417,7737808,276,2023-1-23,Old,
7418,#N/A Error,566510,337,2023-1-13,New,
7419,Tai nghe Apple 6419,5238524,212,2023-10-23,Unknown,
7419,Dien thoai Samsung 6420,7827305,165,2023-6-2,Old,ERR_DUP_ID
7421,Tai nghe Nokia 6421,6562379,50,2023-9-2,Unknown,
7422,Sac du phong Oppo 6422,1004151,228,2023-10-6,New,
7423,Op lung Nokia 6423,3589349,262,2023-3-8,Old,
7424,Dien thoai Sony 6424,7097166,332,2023-3-3,Old,
7425,Tai nghe LG 6425,1188238,97,2023-8-25,Old,
7426,May tinh bang Nokia 6426,2964451,40,2023-8-3,New,
7427,,6827435,252,2023-11-27,Old,ERR_NULL
7428,Sac du phong LG 6428,3798134,405,2023-7-17,Refurbished,
7429,Tai nghe LG 6429,8607526,480,2023-10-16,New,
7430,Sac du phong Nokia 6430,8561209,25,2023-2-16,Old,
7431,Sac du phong Xiaomi 6431,174024,244,2023-5-12,New,
7432,Sac du phong Samsung 6432,6735391,138,13/20/2023,Refurbished,ERR_DATE
7433,Sac du phong Xiaomi 6433,3452421,146,2023-8-20,Unknown,
7434,Op lung LG 6434,1631883,353,2023-7-25,New,
7435,Dien thoai Nokia 6435,6630834,404,2023-10-27,Old,
7436,Sac du phong LG 6436,2559331,328,2023-6-10,Unknown,
7437,May tinh bang Apple 6437,5056021,419,2023-5-13,New,
7438,#N/A Error,105860,154,2023-6-17,Old,
7439,Tai nghe Oppo 6439,7542667,18,2023-9-5,New,
7440,Sac du phong LG 6440,4164375,462,2023-3-9,Refurbished,
7441,Tai nghe Oppo 6441,3771393,111,2023-5-3,Refurbished,
7442,Dien thoai Samsung 6442,1398896,179,2023-9-17,Refurbished,
7443,May tinh bang Oppo 6443,7810445,384,2023-1-23,Unknown,
7444,Dien thoai Nokia 6444,911041,129,2023-3-7,Unknown,
7445,Op lung Nokia 6445,5323515,416,2023-6-3,Refurbished,
